theta_deg,phi_deg,gain_dBi
158.0,270.0,-11.0417
158.0,275.0,-11.1253
158.0,280.0,-11.3805
158.0,285.0,-11.8214
158.0,290.0,-12.4713
158.0,295.0,-13.3613
158.0,300.0,-14.5171
158.0,305.0,-15.9049
158.0,310.0,-17.2445
158.0,315.0,-17.7018
158.0,320.0,-16.5024
158.0,325.0,-14.2482
158.0,330.0,-11.8549
158.0,335.0,-9.6748
158.0,340.0,-7.7627
158.0,345.0,-6.0944
158.0,350.0,-4.6341
158.0,355.0,-3.3503
158.0,360.0,-2.2177
159.0,0.0,-2.1378
159.0,5.0,-1.1762
159.0,10.0,-0.3222
159.0,15.0,0.4348
159.0,20.0,1.1037
159.0,25.0,1.6919
159.0,30.0,2.2059
159.0,35.0,2.6518
159.0,40.0,3.0351
159.0,45.0,3.3610
159.0,50.0,3.6348
159.0,55.0,3.8616
159.0,60.0,4.0462
159.0,65.0,4.1932
159.0,70.0,4.3071
159.0,75.0,4.3914
159.0,80.0,4.4493
159.0,85.0,4.4830
159.0,90.0,4.4941
159.0,95.0,4.4830
159.0,100.0,4.4493
159.0,105.0,4.3914
159.0,110.0,4.3071
159.0,115.0,4.1932
159.0,120.0,4.0462
159.0,125.0,3.8616
159.0,130.0,3.6348
159.0,135.0,3.3610
159.0,140.0,3.0351
159.0,145.0,2.6518
159.0,150.0,2.2059
159.0,155.0,1.6919
159.0,160.0,1.1037
159.0,165.0,0.4348
159.0,170.0,-0.3222
159.0,175.0,-1.1762
159.0,180.0,-2.1378
159.0,185.0,-3.2203
159.0,190.0,-4.4399
159.0,195.0,-5.8176
159.0,200.0,-7.3784
159.0,205.0,-9.1511
159.0,210.0,-11.1581
159.0,215.0,-13.3784
159.0,220.0,-15.6271
159.0,225.0,-17.3226
159.0,230.0,-17.6828
159.0,235.0,-16.8307
159.0,240.0,-15.5838
159.0,245.0,-14.4284
159.0,250.0,-13.5011
159.0,255.0,-12.8115
159.0,260.0,-12.3396
159.0,265.0,-12.0653
159.0,270.0,-11.9754
159.0,275.0,-12.0653
159.0,280.0,-12.3396
159.0,285.0,-12.8115
159.0,290.0,-13.5011
159.0,295.0,-14.4284
159.0,300.0,-15.5838
159.0,305.0,-16.8307
159.0,310.0,-17.6828
159.0,315.0,-17.3226
159.0,320.0,-15.6271
159.0,325.0,-13.3784
159.0,330.0,-11.1581
159.0,335.0,-9.1511
159.0,340.0,-7.3784
159.0,345.0,-5.8176
159.0,350.0,-4.4399
159.0,355.0,-3.2203
159.0,360.0,-2.1378
160.0,0.0,-2.0617
160.0,5.0,-1.1403
160.0,10.0,-0.3183
160.0,15.0,0.4135
160.0,20.0,1.0626
160.0,25.0,1.6357
160.0,30.0,2.1388
160.0,35.0,2.5771
160.0,40.0,2.9558
160.0,45.0,3.2796
160.0,50.0,3.5534
160.0,55.0,3.7816
160.0,60.0,3.9687
160.0,65.0,4.1189
160.0,70.0,4.2360
160.0,75.0,4.3233
160.0,80.0,4.3836
160.0,85.0,4.4189
160.0,90.0,4.4305
160.0,95.0,4.4189
160.0,100.0,4.3836
160.0,105.0,4.3233
160.0,110.0,4.2360
160.0,115.0,4.1189
160.0,120.0,3.9687
160.0,125.0,3.7816
160.0,130.0,3.5534
160.0,135.0,3.2796
160.0,140.0,2.9558
160.0,145.0,2.5771
160.0,150.0,2.1388
160.0,155.0,1.6357
160.0,160.0,1.0626
160.0,165.0,0.4135
160.0,170.0,-0.3183
160.0,175.0,-1.1403
160.0,180.0,-2.0617
160.0,185.0,-3.0936
160.0,190.0,-4.2494
160.0,195.0,-5.5458
160.0,200.0,-7.0024
160.0,205.0,-8.6416
160.0,210.0,-10.4817
160.0,215.0,-12.5177
160.0,220.0,-14.6573
160.0,225.0,-16.5774
160.0,230.0,-17.6526
160.0,235.0,-17.5180
160.0,240.0,-16.6221
160.0,245.0,-15.5684
160.0,250.0,-14.6448
160.0,255.0,-13.9312
160.0,260.0,-13.4341
160.0,265.0,-13.1425
160.0,270.0,-13.0465
160.0,275.0,-13.1425
160.0,280.0,-13.4341
160.0,285.0,-13.9312
160.0,290.0,-14.6448
160.0,295.0,-15.5684
160.0,300.0,-16.6221
160.0,305.0,-17.5180
160.0,310.0,-17.6526
160.0,315.0,-16.5774
160.0,320.0,-14.6573
160.0,325.0,-12.5177
160.0,330.0,-10.4817
160.0,335.0,-8.6416
160.0,340.0,-7.0024
160.0,345.0,-5.5458
160.0,350.0,-4.2494
160.0,355.0,-3.0936
160.0,360.0,-2.0617
161.0,0.0,-1.9893
161.0,5.0,-1.1088
161.0,10.0,-0.3196
161.0,15.0,0.3860
161.0,20.0,1.0144
161.0,25.0,1.5716
161.0,30.0,2.0627
161.0,35.0,2.4926
161.0,40.0,2.8657
161.0,45.0,3.1865
161.0,50.0,3.4593
161.0,55.0,3.6881
161.0,60.0,3.8769
161.0,65.0,4.0294
161.0,70.0,4.1490
161.0,75.0,4.2387
161.0,80.0,4.3010
161.0,85.0,4.3376
161.0,90.0,4.3497
161.0,95.0,4.3376
161.0,100.0,4.3010
161.0,105.0,4.2387
161.0,110.0,4.1490
161.0,115.0,4.0294
161.0,120.0,3.8769
161.0,125.0,3.6881
161.0,130.0,3.4593
161.0,135.0,3.1865
161.0,140.0,2.8657
161.0,145.0,2.4926
161.0,150.0,2.0627
161.0,155.0,1.5716
161.0,160.0,1.0144
161.0,165.0,0.3860
161.0,170.0,-0.3196
161.0,175.0,-1.1088
161.0,180.0,-1.9893
161.0,185.0,-2.9703
161.0,190.0,-4.0626
161.0,195.0,-5.2791
161.0,200.0,-6.6349
161.0,205.0,-8.1464
161.0,210.0,-9.8278
161.0,215.0,-11.6795
161.0,220.0,-13.6563
161.0,225.0,-15.5925
161.0,230.0,-17.1055
161.0,235.0,-17.7300
161.0,240.0,-17.4361
161.0,245.0,-16.6734
161.0,250.0,-15.8508
161.0,255.0,-15.1583
161.0,260.0,-14.6561
161.0,265.0,-14.3559
161.0,270.0,-14.2563
161.0,275.0,-14.3559
161.0,280.0,-14.6561
161.0,285.0,-15.1583
161.0,290.0,-15.8508
161.0,295.0,-16.6734
161.0,300.0,-17.4361
161.0,305.0,-17.7300
161.0,310.0,-17.1055
161.0,315.0,-15.5925
161.0,320.0,-13.6563
161.0,325.0,-11.6795
161.0,330.0,-9.8278
161.0,335.0,-8.1464
161.0,340.0,-6.6349
161.0,345.0,-5.2791
161.0,350.0,-4.0626
161.0,355.0,-2.9703
161.0,360.0,-1.9893
162.0,0.0,-1.9207
162.0,5.0,-1.0817
162.0,10.0,-0.3261
162.0,15.0,0.3523
162.0,20.0,0.9592
162.0,25.0,1.4994
162.0,30.0,1.9776
162.0,35.0,2.3980
162.0,40.0,2.7646
162.0,45.0,3.0814
162.0,50.0,3.3522
162.0,55.0,3.5806
162.0,60.0,3.7702
162.0,65.0,3.9242
162.0,70.0,4.0457
162.0,75.0,4.1373
162.0,80.0,4.2011
162.0,85.0,4.2387
162.0,90.0,4.2511
162.0,95.0,4.2387
162.0,100.0,4.2011
162.0,105.0,4.1373
162.0,110.0,4.0457
162.0,115.0,3.9242
162.0,120.0,3.7702
162.0,125.0,3.5806
162.0,130.0,3.3522
162.0,135.0,3.0814
162.0,140.0,2.7646
162.0,145.0,2.3980
162.0,150.0,1.9776
162.0,155.0,1.4994
162.0,160.0,0.9592
162.0,165.0,0.3523
162.0,170.0,-0.3261
162.0,175.0,-1.0817
162.0,180.0,-1.9207
162.0,185.0,-2.8505
162.0,190.0,-3.8796
162.0,195.0,-5.0178
162.0,200.0,-6.2760
162.0,205.0,-7.6659
162.0,210.0,-9.1971
162.0,215.0,-10.8710
162.0,220.0,-12.6646
162.0,225.0,-14.4942
162.0,230.0,-16.1578
162.0,235.0,-17.3242
162.0,240.0,-17.7387
162.0,245.0,-17.5051
162.0,250.0,-16.9646
162.0,255.0,-16.3968
162.0,260.0,-15.9431
162.0,265.0,-15.6592
162.0,270.0,-15.5632
162.0,275.0,-15.6592
162.0,280.0,-15.9431
162.0,285.0,-16.3968
162.0,290.0,-16.9646
162.0,295.0,-17.5051
162.0,300.0,-17.7387
162.0,305.0,-17.3242
162.0,310.0,-16.1578
162.0,315.0,-14.4942
162.0,320.0,-12.6646
162.0,325.0,-10.8710
162.0,330.0,-9.1971
162.0,335.0,-7.6659
162.0,340.0,-6.2760
162.0,345.0,-5.0178
162.0,350.0,-3.8796
162.0,355.0,-2.8505
162.0,360.0,-1.9207
163.0,0.0,-1.8558
163.0,5.0,-1.0589
163.0,10.0,-0.3378
163.0,15.0,0.3125
163.0,20.0,0.8967
163.0,25.0,1.4190
163.0,30.0,1.8832
163.0,35.0,2.2930
163.0,40.0,2.6522
163.0,45.0,2.9639
163.0,50.0,3.2318
163.0,55.0,3.4588
163.0,60.0,3.6483
163.0,65.0,3.8030
163.0,70.0,3.9257
163.0,75.0,4.0185
163.0,80.0,4.0834
163.0,85.0,4.1218
163.0,90.0,4.1345
163.0,95.0,4.1218
163.0,100.0,4.0834
163.0,105.0,4.0185
163.0,110.0,3.9257
163.0,115.0,3.8030
163.0,120.0,3.6483
163.0,125.0,3.4588
163.0,130.0,3.2318
163.0,135.0,2.9639
163.0,140.0,2.6522
163.0,145.0,2.2930
163.0,150.0,1.8832
163.0,155.0,1.4190
163.0,160.0,0.8967
163.0,165.0,0.3125
163.0,170.0,-0.3378
163.0,175.0,-1.0589
163.0,180.0,-1.8558
163.0,185.0,-2.7342
163.0,190.0,-3.7006
163.0,195.0,-4.7619
163.0,200.0,-5.9259
163.0,205.0,-7.1999
163.0,210.0,-8.5898
163.0,215.0,-10.0958
163.0,220.0,-11.7043
163.0,225.0,-13.3710
163.0,230.0,-14.9934
163.0,235.0,-16.3884
163.0,240.0,-17.3344
163.0,245.0,-17.7237
163.0,250.0,-17.6683
163.0,255.0,-17.3963
163.0,260.0,-17.0994
163.0,265.0,-16.8883
163.0,270.0,-16.8133
163.0,275.0,-16.8883
163.0,280.0,-17.0994
163.0,285.0,-17.3963
163.0,290.0,-17.6683
163.0,295.0,-17.7237
163.0,300.0,-17.3344
163.0,305.0,-16.3884
163.0,310.0,-14.9934
163.0,315.0,-13.3710
163.0,320.0,-11.7043
163.0,325.0,-10.0958
163.0,330.0,-8.5898
163.0,335.0,-7.1999
163.0,340.0,-5.9259
163.0,345.0,-4.7619
163.0,350.0,-3.7006
163.0,355.0,-2.7342
163.0,360.0,-1.8558
164.0,0.0,-1.7946
164.0,5.0,-1.0405
164.0,10.0,-0.3548
164.0,15.0,0.2665
164.0,20.0,0.8270
164.0,25.0,1.3302
164.0,30.0,1.7794
164.0,35.0,2.1776
164.0,40.0,2.5281
164.0,45.0,2.8338
164.0,50.0,3.0976
164.0,55.0,3.3224
164.0,60.0,3.5108
164.0,65.0,3.6654
164.0,70.0,3.7884
164.0,75.0,3.8819
164.0,80.0,3.9475
164.0,85.0,3.9863
164.0,90.0,3.9992
164.0,95.0,3.9863
164.0,100.0,3.9475
164.0,105.0,3.8819
164.0,110.0,3.7884
164.0,115.0,3.6654
164.0,120.0,3.5108
164.0,125.0,3.3224
164.0,130.0,3.0976
164.0,135.0,2.8338
164.0,140.0,2.5281
164.0,145.0,2.1776
164.0,150.0,1.7794
164.0,155.0,1.3302
164.0,160.0,0.8270
164.0,165.0,0.2665
164.0,170.0,-0.3548
164.0,175.0,-1.0405
164.0,180.0,-1.7946
164.0,185.0,-2.6214
164.0,190.0,-3.5255
164.0,195.0,-4.5116
164.0,200.0,-5.5845
164.0,205.0,-6.7485
164.0,210.0,-8.0059
164.0,215.0,-9.3553
164.0,220.0,-10.7866
164.0,225.0,-12.2732
164.0,230.0,-13.7604
164.0,235.0,-15.1536
164.0,240.0,-16.3223
164.0,245.0,-17.1469
164.0,250.0,-17.5937
164.0,255.0,-17.7422
164.0,260.0,-17.7282
164.0,265.0,-17.6717
164.0,270.0,-17.6451
164.0,275.0,-17.6717
164.0,280.0,-17.7282
164.0,285.0,-17.7422
164.0,290.0,-17.5937
164.0,295.0,-17.1469
164.0,300.0,-16.3223
164.0,305.0,-15.1536
164.0,310.0,-13.7604
164.0,315.0,-12.2732
164.0,320.0,-10.7866
164.0,325.0,-9.3553
164.0,330.0,-8.0059
164.0,335.0,-6.7485
164.0,340.0,-5.5845
164.0,345.0,-4.5116
164.0,350.0,-3.5255
164.0,355.0,-2.6214
164.0,360.0,-1.7946
165.0,0.0,-1.7372
165.0,5.0,-1.0264
165.0,10.0,-0.3769
165.0,15.0,0.2143
165.0,20.0,0.7501
165.0,25.0,1.2330
165.0,30.0,1.6660
165.0,35.0,2.0515
165.0,40.0,2.3922
165.0,45.0,2.6907
165.0,50.0,2.9494
165.0,55.0,3.1708
165.0,60.0,3.3572
165.0,65.0,3.5108
165.0,70.0,3.6335
165.0,75.0,3.7270
165.0,80.0,3.7928
165.0,85.0,3.8319
165.0,90.0,3.8448
165.0,95.0,3.8319
165.0,100.0,3.7928
165.0,105.0,3.7270
165.0,110.0,3.6335
165.0,115.0,3.5108
165.0,120.0,3.3572
165.0,125.0,3.1708
165.0,130.0,2.9494
165.0,135.0,2.6907
165.0,140.0,2.3922
165.0,145.0,2.0515
165.0,150.0,1.6660
165.0,155.0,1.2330
165.0,160.0,0.7501
165.0,165.0,0.2143
165.0,170.0,-0.3769
165.0,175.0,-1.0264
165.0,180.0,-1.7372
165.0,185.0,-2.5122
165.0,190.0,-3.3545
165.0,195.0,-4.2669
165.0,200.0,-5.2520
165.0,205.0,-6.3114
165.0,210.0,-7.4449
165.0,215.0,-8.6493
165.0,220.0,-9.9155
165.0,225.0,-11.2250
165.0,230.0,-12.5448
165.0,235.0,-13.8224
165.0,240.0,-14.9866
165.0,245.0,-15.9602
165.0,250.0,-16.6883
165.0,255.0,-17.1650
165.0,260.0,-17.4338
165.0,265.0,-17.5598
165.0,270.0,-17.5953
165.0,275.0,-17.5598
165.0,280.0,-17.4338
165.0,285.0,-17.1650
165.0,290.0,-16.6883
165.0,295.0,-15.9602
165.0,300.0,-14.9866
165.0,305.0,-13.8224
165.0,310.0,-12.5448
165.0,315.0,-11.2250
165.0,320.0,-9.9155
165.0,325.0,-8.6493
165.0,330.0,-7.4449
165.0,335.0,-6.3114
165.0,340.0,-5.2520
165.0,345.0,-4.2669
165.0,350.0,-3.3545
165.0,355.0,-2.5122
165.0,360.0,-1.7372
166.0,0.0,-1.6834
166.0,5.0,-1.0166
166.0,10.0,-0.4041
166.0,15.0,0.1559
166.0,20.0,0.6657
166.0,25.0,1.1273
166.0,30.0,1.5428
166.0,35.0,1.9144
166.0,40.0,2.2441
166.0,45.0,2.5342
166.0,50.0,2.7867
166.0,55.0,3.0036
166.0,60.0,3.1870
166.0,65.0,3.3387
166.0,70.0,3.4604
166.0,75.0,3.5534
166.0,80.0,3.6189
166.0,85.0,3.6579
166.0,90.0,3.6708
166.0,95.0,3.6579
166.0,100.0,3.6189
166.0,105.0,3.5534
166.0,110.0,3.4604
166.0,115.0,3.3387
166.0,120.0,3.1870
166.0,125.0,3.0036
166.0,130.0,2.7867
166.0,135.0,2.5342
166.0,140.0,2.2441
166.0,145.0,1.9144
166.0,150.0,1.5428
166.0,155.0,1.1273
166.0,160.0,0.6657
166.0,165.0,0.1559
166.0,170.0,-0.4041
166.0,175.0,-1.0166
166.0,180.0,-1.6834
166.0,185.0,-2.4066
166.0,190.0,-3.1876
166.0,195.0,-4.0280
166.0,200.0,-4.9284
166.0,205.0,-5.8885
166.0,210.0,-6.9062
166.0,215.0,-7.9769
166.0,220.0,-9.0918
166.0,225.0,-10.2361
166.0,230.0,-11.3867
166.0,235.0,-12.5106
166.0,240.0,-13.5654
166.0,245.0,-14.5035
166.0,250.0,-15.2825
166.0,255.0,-15.8767
166.0,260.0,-16.2828
166.0,265.0,-16.5146
166.0,270.0,-16.5894
166.0,275.0,-16.5146
166.0,280.0,-16.2828
166.0,285.0,-15.8767
166.0,290.0,-15.2825
166.0,295.0,-14.5035
166.0,300.0,-13.5654
166.0,305.0,-12.5106
166.0,310.0,-11.3867
166.0,315.0,-10.2361
166.0,320.0,-9.0918
166.0,325.0,-7.9769
166.0,330.0,-6.9062
166.0,335.0,-5.8885
166.0,340.0,-4.9284
166.0,345.0,-4.0280
166.0,350.0,-3.1876
166.0,355.0,-2.4066
166.0,360.0,-1.6834
167.0,0.0,-1.6334
167.0,5.0,-1.0111
167.0,10.0,-0.4366
167.0,15.0,0.0913
167.0,20.0,0.5740
167.0,25.0,1.0129
167.0,30.0,1.4097
167.0,35.0,1.7660
167.0,40.0,2.0835
167.0,45.0,2.3640
167.0,50.0,2.6090
167.0,55.0,2.8205
167.0,60.0,2.9999
167.0,65.0,3.1488
167.0,70.0,3.2685
167.0,75.0,3.3603
167.0,80.0,3.4252
167.0,85.0,3.4638
167.0,90.0,3.4766
167.0,95.0,3.4638
167.0,100.0,3.4252
167.0,105.0,3.3603
167.0,110.0,3.2685
167.0,115.0,3.1488
167.0,120.0,2.9999
167.0,125.0,2.8205
167.0,130.0,2.6090
167.0,135.0,2.3640
167.0,140.0,2.0835
167.0,145.0,1.7660
167.0,150.0,1.4097
167.0,155.0,1.0129
167.0,160.0,0.5740
167.0,165.0,0.0913
167.0,170.0,-0.4366
167.0,175.0,-1.0111
167.0,180.0,-1.6334
167.0,185.0,-2.3045
167.0,190.0,-3.0250
167.0,195.0,-3.7949
167.0,200.0,-4.6137
167.0,205.0,-5.4795
167.0,210.0,-6.3891
167.0,215.0,-7.3368
167.0,220.0,-8.3140
167.0,225.0,-9.3079
167.0,230.0,-10.3008
167.0,235.0,-11.2690
167.0,240.0,-12.1839
167.0,245.0,-13.0137
167.0,250.0,-13.7272
167.0,255.0,-14.2991
167.0,260.0,-14.7133
167.0,265.0,-14.9626
167.0,270.0,-15.0456
167.0,275.0,-14.9626
167.0,280.0,-14.7133
167.0,285.0,-14.2991
167.0,290.0,-13.7272
167.0,295.0,-13.0137
167.0,300.0,-12.1839
167.0,305.0,-11.2690
167.0,310.0,-10.3008
167.0,315.0,-9.3079
167.0,320.0,-8.3140
167.0,325.0,-7.3368
167.0,330.0,-6.3891
167.0,335.0,-5.4795
167.0,340.0,-4.6137
167.0,345.0,-3.7949
167.0,350.0,-3.0250
167.0,355.0,-2.3045
167.0,360.0,-1.6334
168.0,0.0,-1.5871
168.0,5.0,-1.0099
168.0,10.0,-0.4742
168.0,15.0,0.0205
168.0,20.0,0.4748
168.0,25.0,0.8898
168.0,30.0,1.2665
168.0,35.0,1.6062
168.0,40.0,1.9102
168.0,45.0,2.1797
168.0,50.0,2.4161
168.0,55.0,2.6208
168.0,60.0,2.7951
168.0,65.0,2.9403
168.0,70.0,3.0573
168.0,75.0,3.1473
168.0,80.0,3.2110
168.0,85.0,3.2490
168.0,90.0,3.2616
168.0,95.0,3.2490
168.0,100.0,3.2110
168.0,105.0,3.1473
168.0,110.0,3.0573
168.0,115.0,2.9403
168.0,120.0,2.7951
168.0,125.0,2.6208
168.0,130.0,2.4161
168.0,135.0,2.1797
168.0,140.0,1.9102
168.0,145.0,1.6062
168.0,150.0,1.2665
168.0,155.0,0.8898
168.0,160.0,0.4748
168.0,165.0,0.0205
168.0,170.0,-0.4742
168.0,175.0,-1.0099
168.0,180.0,-1.5871
168.0,185.0,-2.2061
168.0,190.0,-2.8666
168.0,195.0,-3.5678
168.0,200.0,-4.3079
168.0,205.0,-5.0843
168.0,210.0,-5.8928
168.0,215.0,-6.7274
168.0,220.0,-7.5798
168.0,225.0,-8.4387
168.0,230.0,-9.2894
168.0,235.0,-10.1139
168.0,240.0,-10.8911
168.0,245.0,-11.5979
168.0,250.0,-12.2110
168.0,255.0,-12.7096
168.0,260.0,-13.0770
168.0,265.0,-13.3017
168.0,270.0,-13.3772
168.0,275.0,-13.3017
168.0,280.0,-13.0770
168.0,285.0,-12.7096
168.0,290.0,-12.2110
168.0,295.0,-11.5979
168.0,300.0,-10.8911
168.0,305.0,-10.1139
168.0,310.0,-9.2894
168.0,315.0,-8.4387
168.0,320.0,-7.5798
168.0,325.0,-6.7274
168.0,330.0,-5.8928
168.0,335.0,-5.0843
168.0,340.0,-4.3079
168.0,345.0,-3.5678
168.0,350.0,-2.8666
168.0,355.0,-2.2061
168.0,360.0,-1.5871
169.0,0.0,-1.5445
169.0,5.0,-1.0129
169.0,10.0,-0.5169
169.0,15.0,-0.0566
169.0,20.0,0.3681
169.0,25.0,0.7578
169.0,30.0,1.1130
169.0,35.0,1.4347
169.0,40.0,1.7236
169.0,45.0,1.9808
169.0,50.0,2.2073
169.0,55.0,2.4041
169.0,60.0,2.5722
169.0,65.0,2.7126
169.0,70.0,2.8262
169.0,75.0,2.9136
169.0,80.0,2.9756
169.0,85.0,3.0127
169.0,90.0,3.0250
169.0,95.0,3.0127
169.0,100.0,2.9756
169.0,105.0,2.9136
169.0,110.0,2.8262
169.0,115.0,2.7126
169.0,120.0,2.5722
169.0,125.0,2.4041
169.0,130.0,2.2073
169.0,135.0,1.9808
169.0,140.0,1.7236
169.0,145.0,1.4347
169.0,150.0,1.1130
169.0,155.0,0.7578
169.0,160.0,0.3681
169.0,165.0,-0.0566
169.0,170.0,-0.5169
169.0,175.0,-1.0129
169.0,180.0,-1.5445
169.0,185.0,-2.1114
169.0,190.0,-2.7126
169.0,195.0,-3.3466
169.0,200.0,-4.0110
169.0,205.0,-4.7025
169.0,210.0,-5.4166
169.0,215.0,-6.1473
169.0,220.0,-6.8866
169.0,225.0,-7.6247
169.0,230.0,-8.3493
169.0,235.0,-9.0462
169.0,240.0,-9.6990
169.0,245.0,-10.2905
169.0,250.0,-10.8030
169.0,255.0,-11.2205
169.0,260.0,-11.5291
169.0,265.0,-11.7185
169.0,270.0,-11.7824
169.0,275.0,-11.7185
169.0,280.0,-11.5291
169.0,285.0,-11.2205
169.0,290.0,-10.8030
169.0,295.0,-10.2905
169.0,300.0,-9.6990
169.0,305.0,-9.0462
169.0,310.0,-8.3493
169.0,315.0,-7.6247
169.0,320.0,-6.8866
169.0,325.0,-6.1473
169.0,330.0,-5.4166
169.0,335.0,-4.7025
169.0,340.0,-4.0110
169.0,345.0,-3.3466
169.0,350.0,-2.7126
169.0,355.0,-2.1114
169.0,360.0,-1.5445
170.0,0.0,-1.5056
170.0,5.0,-1.0201
170.0,10.0,-0.5647
170.0,15.0,-0.1400
170.0,20.0,0.2538
170.0,25.0,0.6167
170.0,30.0,0.9490
170.0,35.0,1.2511
170.0,40.0,1.5236
170.0,45.0,1.7670
170.0,50.0,1.9822
170.0,55.0,2.1698
170.0,60.0,2.3305
170.0,65.0,2.4651
170.0,70.0,2.5743
170.0,75.0,2.6585
170.0,80.0,2.7183
170.0,85.0,2.7541
170.0,90.0,2.7660
170.0,95.0,2.7541
170.0,100.0,2.7183
170.0,105.0,2.6585
170.0,110.0,2.5743
170.0,115.0,2.4651
170.0,120.0,2.3305
170.0,125.0,2.1698
170.0,130.0,1.9822
170.0,135.0,1.7670
170.0,140.0,1.5236
170.0,145.0,1.2511
170.0,150.0,0.9490
170.0,155.0,0.6167
170.0,160.0,0.2538
170.0,165.0,-0.1400
170.0,170.0,-0.5647
170.0,175.0,-1.0201
170.0,180.0,-1.5056
170.0,185.0,-2.0204
170.0,190.0,-2.5630
170.0,195.0,-3.1314
170.0,200.0,-3.7229
170.0,205.0,-4.3340
170.0,210.0,-4.9599
170.0,215.0,-5.5949
170.0,220.0,-6.2318
170.0,225.0,-6.8620
170.0,230.0,-7.4754
170.0,235.0,-8.0604
170.0,240.0,-8.6046
170.0,245.0,-9.0946
170.0,250.0,-9.5174
170.0,255.0,-9.8607
170.0,260.0,-10.1141
170.0,265.0,-10.2695
170.0,270.0,-10.3219
170.0,275.0,-10.2695
170.0,280.0,-10.1141
170.0,285.0,-9.8607
170.0,290.0,-9.5174
170.0,295.0,-9.0946
170.0,300.0,-8.6046
170.0,305.0,-8.0604
170.0,310.0,-7.4754
170.0,315.0,-6.8620
170.0,320.0,-6.2318
170.0,325.0,-5.5949
170.0,330.0,-4.9599
170.0,335.0,-4.3340
170.0,340.0,-3.7229
170.0,345.0,-3.1314
170.0,350.0,-2.5630
170.0,355.0,-2.0204
170.0,360.0,-1.5056
171.0,0.0,-1.4705
171.0,5.0,-1.0315
171.0,10.0,-0.6176
171.0,15.0,-0.2297
171.0,20.0,0.1318
171.0,25.0,0.4665
171.0,30.0,0.7743
171.0,35.0,1.0552
171.0,40.0,1.3096
171.0,45.0,1.5378
171.0,50.0,1.7402
171.0,55.0,1.9172
171.0,60.0,2.0693
171.0,65.0,2.1971
171.0,70.0,2.3009
171.0,75.0,2.3812
171.0,80.0,2.4383
171.0,85.0,2.4724
171.0,90.0,2.4838
171.0,95.0,2.4724
171.0,100.0,2.4383
171.0,105.0,2.3812
171.0,110.0,2.3009
171.0,115.0,2.1971
171.0,120.0,2.0693
171.0,125.0,1.9172
171.0,130.0,1.7402
171.0,135.0,1.5378
171.0,140.0,1.3096
171.0,145.0,1.0552
171.0,150.0,0.7743
171.0,155.0,0.4665
171.0,160.0,0.1318
171.0,165.0,-0.2297
171.0,170.0,-0.6176
171.0,175.0,-1.0315
171.0,180.0,-1.4705
171.0,185.0,-1.9332
171.0,190.0,-2.4179
171.0,195.0,-2.9224
171.0,200.0,-3.4437
171.0,205.0,-3.9783
171.0,210.0,-4.5218
171.0,215.0,-5.0687
171.0,220.0,-5.6127
171.0,225.0,-6.1465
171.0,230.0,-6.6618
171.0,235.0,-7.1494
171.0,240.0,-7.5996
171.0,245.0,-8.0024
171.0,250.0,-8.3480
171.0,255.0,-8.6275
171.0,260.0,-8.8332
171.0,265.0,-8.9590
171.0,270.0,-9.0014
171.0,275.0,-8.9590
171.0,280.0,-8.8332
171.0,285.0,-8.6275
171.0,290.0,-8.3480
171.0,295.0,-8.0024
171.0,300.0,-7.5996
171.0,305.0,-7.1494
171.0,310.0,-6.6618
171.0,315.0,-6.1465
171.0,320.0,-5.6127
171.0,325.0,-5.0687
171.0,330.0,-4.5218
171.0,335.0,-3.9783
171.0,340.0,-3.4437
171.0,345.0,-2.9224
171.0,350.0,-2.4179
171.0,355.0,-1.9332
171.0,360.0,-1.4705
172.0,0.0,-1.4390
172.0,5.0,-1.0472
172.0,10.0,-0.6756
172.0,15.0,-0.3256
172.0,20.0,0.0021
172.0,25.0,0.3070
172.0,30.0,0.5886
172.0,35.0,0.8467
172.0,40.0,1.0814
172.0,45.0,1.2927
172.0,50.0,1.4806
172.0,55.0,1.6456
172.0,60.0,1.7878
172.0,65.0,1.9075
172.0,70.0,2.0051
172.0,75.0,2.0806
172.0,80.0,2.1344
172.0,85.0,2.1666
172.0,90.0,2.1773
172.0,95.0,2.1666
172.0,100.0,2.1344
172.0,105.0,2.0806
172.0,110.0,2.0051
172.0,115.0,1.9075
172.0,120.0,1.7878
172.0,125.0,1.6456
172.0,130.0,1.4806
172.0,135.0,1.2927
172.0,140.0,1.0814
172.0,145.0,0.8467
172.0,150.0,0.5886
172.0,155.0,0.3070
172.0,160.0,0.0021
172.0,165.0,-0.3256
172.0,170.0,-0.6756
172.0,175.0,-1.0472
172.0,180.0,-1.4390
172.0,185.0,-1.8497
172.0,190.0,-2.2773
172.0,195.0,-2.7194
172.0,200.0,-3.1733
172.0,205.0,-3.6354
172.0,210.0,-4.1017
172.0,215.0,-4.5674
172.0,220.0,-5.0270
172.0,225.0,-5.4745
172.0,230.0,-5.9031
172.0,235.0,-6.3057
172.0,240.0,-6.6749
172.0,245.0,-7.0031
172.0,250.0,-7.2832
172.0,255.0,-7.5088
172.0,260.0,-7.6741
172.0,265.0,-7.7751
172.0,270.0,-7.8090
172.0,275.0,-7.7751
172.0,280.0,-7.6741
172.0,285.0,-7.5088
172.0,290.0,-7.2832
172.0,295.0,-7.0031
172.0,300.0,-6.6749
